Price,Close,High,Low,Open,Volume
Ticker,GM,GM,GM,GM,GM
Date,,,,,
2010-11-18,25.75994110107422,27.116126373302126,25.533911180411692,26.370224473576776,457044300
2010-11-19,25.81267547607422,25.993501096140953,24.946227164011624,25.72980006075793,107842000
2010-11-22,25.677066802978516,25.97843908581949,25.47363900314444,25.767478200418154,36650600
2010-11-23,25.051712036132812,25.609255162605148,25.00650490454006,25.579117074876645,31170200
2010-11-24,25.225000381469727,25.466099322162005,25.029108569954534,25.41335910851845,26138000
2010-11-26,25.46610450744629,25.47364046757328,25.021577706133876,25.172265293280343,12301200
2010-11-29,25.46610450744629,25.47364046757328,24.91609725736935,25.46610450744629,27776900
2010-11-30,25.767471313476562,25.805142479497395,25.13458595229904,25.262668491595026,57476900
2010-12-01,26.2044677734375,26.33255321501705,25.93323071985857,26.10652329507673,34633200
2010-12-02,26.129127502441406,26.355157440354077,26.001042050677384,26.309950303120903,23196100
2010-12-03,26.031179428100586,26.0688506043649,25.594188610006807,26.031179428100586,19395200
2010-12-06,25.97844123840332,26.204471187794603,25.92570101268291,25.978441238403317,11676500
2010-12-07,26.129127502441406,26.287348171567615,25.963370873379706,26.181867725483478,20823000
2010-12-08,25.955829620361328,26.166790446149093,25.86541824847024,26.076379074258007,12603900
2010-12-09,25.4208984375,25.940767558395095,25.330484167158403,25.888027337759063,18402200
2010-12-10,25.473636627197266,25.609255147770728,25.26267288734619,25.503771840782072,11741700
2010-12-13,25.46610450744629,25.654463272847707,25.39076215093639,25.58665400233813,11029300
2010-12-14,25.533910751342773,25.55651288079131,25.202400398216824,25.413361270740033,15165600
2010-12-15,25.322946548461914,25.624318773270506,25.322946548461914,25.473634097929185,10182700
2010-12-16,25.322946548461914,25.511305266764516,25.285275379626583,25.29280846374327,9885700
2010-12-17,25.616788864135742,25.616788864135742,25.006505506510567,25.26267351011698,35681600
2010-12-20,25.435962677001953,25.654459502546665,25.420896507215502,25.548979069284044,12476400
2010-12-21,25.50377082824707,25.57158008584168,25.40582635826406,25.51130678693876,9012400
2010-12-22,26.30994987487793,26.332554880189875,25.262675642765164,25.405830137943475,20935100
2010-12-23,26.22707176208496,26.76200988919939,26.08391728150064,26.121588454344735,20529200
2010-12-27,26.068857192993164,26.287354094326094,25.759948870950044,25.925705537358095,7368300
2010-12-28,26.611324310302734,26.87502541402365,26.422965557894518,26.656531445566234,23489000
2010-12-29,27.13871955871582,27.349680365255256,26.558574466606945,26.724331028388175,20960800
2010-12-30,27.741477966308594,27.862027457845382,27.138730508624654,27.199003817329753,16980800
2010-12-31,27.77161407470703,27.846956423740274,27.553117238733694,27.756545030075106,6163900
2011-01-03,27.922292709350586,28.63052033559865,27.899687712575062,28.11818447861053,24874900
2011-01-04,28.5551815032959,28.62299075366537,27.635990081426627,27.9524313337336,32363400
2011-01-05,28.68327522277832,28.85656495810696,28.2312152935842,28.2312152935842,22503900
2011-01-06,29.308618545532227,29.74560928979418,28.683266203520322,28.811351630130122,38556900
2011-01-07,29.368896484375,29.63260046360319,29.014781108272867,29.263416042334317,19901100
2011-01-10,29.052453994750977,29.655201406649052,28.962039727371486,29.640132362085804,18341600
2011-01-11,29.19561195373535,29.707948083756868,29.014786253793115,29.127802675522886,14856500
2011-01-12,29.0976619720459,29.66273828179735,28.909303202128747,29.34629692791737,16773900
2011-01-13,28.833959579467773,29.165469965299884,28.713410086971862,29.12779878779365,11358300
2011-01-14,28.78122329711914,28.984651132459913,28.660673788116497,28.766154249227935,5894200
2011-01-18,28.653127670288086,28.87916043440619,28.11818959334401,28.668196712837695,8918200
