Price,Close,High,Low,Open,Volume
Ticker,BK,BK,BK,BK,BK
Date,,,,,
2008-01-02,31.645780563354492,32.87454598547539,31.34362429188014,32.78054238132917,7066300
2008-01-03,33.015560150146484,33.16999761096324,32.283674020449695,32.36424819374908,7169000
2008-01-04,32.3306770324707,32.98198901299171,32.223243943623444,32.773838844141515,6693800
2008-01-07,32.773834228515625,33.156564713720975,31.96136888703505,32.46496190034804,6205600
2008-01-08,31.558494567871094,33.06256011684805,31.45777494362382,32.8745503223469,9146500
2008-01-09,32.08892822265625,32.16950233938105,30.705725984954864,31.498045390062796,9731800
2008-01-10,31.91436195373535,32.65967990360783,31.49805918009172,31.860646706203642,10608200
2008-01-11,31.222761154174805,32.055369245304796,30.63187807535371,31.498058515658595,8732600
2008-01-14,31.645780563354492,31.91436192357139,30.766170653374953,31.410768991582835,8608800
2008-01-15,30.215579986572266,31.370487419042426,29.785847703254937,31.189193631754218,10117400
2008-01-16,30.275991439819336,31.20931611225083,29.369525657873364,29.8059711019417,11638500
2008-01-17,30.061140060424805,31.692781310678505,29.718695443681867,30.296149062969157,14951200
2008-01-18,29.534587860107422,31.094015026197305,28.42071094501298,30.270421123516282,12321200
2008-01-22,30.412168502807617,30.634944783878318,28.056155075396003,28.056155075396003,16017100
2008-01-23,31.208770751953125,31.39104162525414,28.82575271715733,28.879757471166226,15110600
2008-01-24,30.776710510253906,31.586802108618922,30.216396274854613,31.283017437330766,10924100
2008-01-25,29.622337341308594,31.148008057845868,29.52107490527541,30.756465293953056,10899500
2008-01-28,30.715957641601562,30.81722007050425,29.183534830456836,29.64933633794599,9403100
2008-01-29,30.432405471801758,31.181737130756613,30.088115516814245,30.97246536910609,7023600
2008-01-30,30.513437271118164,32.02560614611544,30.061134988942868,30.250158029725558,9597500
2008-01-31,31.40453338623047,31.829831954207673,29.710091315914358,30.094886975176838,11534000
2008-02-01,32.2281379699707,32.47116323162098,31.09400978142438,31.424795667543822,6960100
2008-02-04,31.559812545776367,32.120127031353626,31.4653022892239,32.05937006996828,4413000
2008-02-05,30.243417739868164,31.33704062534806,30.18266076982974,31.040007980277835,7235300
2008-02-06,30.445932388305664,31.262776461569224,30.03413811278633,30.54044520954448,6872500
2008-02-07,31.18175506591797,31.553048873134117,30.256901798875475,30.27040362597517,8912000
2008-02-08,31.17502212524414,31.45180329089924,30.574204661398564,31.006253058985877,7490500
2008-02-11,31.21551513671875,31.51254764739372,30.594443882312206,31.100750878478287,4284200
2008-02-12,31.586811065673828,31.9378509436832,31.05350033320512,31.674569103767976,6662300
2008-02-13,31.944599151611328,32.140371828277985,31.114255901678835,31.951351354371315,6289600
2008-02-14,30.96575355529785,32.1876427588121,30.925250619684263,32.018873659856595,6473000
2008-02-15,31.229022979736328,31.289779938995416,30.378428125320312,30.796974636210017,6132700
2008-02-19,30.310916900634766,31.897344652193926,30.243407747778733,31.593559902368952,6615100
2008-02-20,30.9320068359375,31.046771186770727,30.013902330122203,30.479706790544373,7116000
2008-02-21,30.648448944091797,31.29652123347407,30.493179210500912,31.10074859130327,4750800
2008-02-22,31.121004104614258,31.229016166932333,29.91936958942434,30.830721204282426,6330800
2008-02-25,31.438297271728516,31.593564482992655,30.574200591576354,31.04675442923878,6975500
2008-02-26,31.458555221557617,31.883854020697058,31.053510462994574,31.262785047538816,4783400
2008-02-27,31.505796432495117,31.991851988111463,31.04674711078156,31.195262083167176,3954300
2008-02-28,31.16826057434082,32.025607482873625,30.89147949168148,31.478797520299032,5350600
2008-02-29,29.615591049194336,30.945491936799645,29.44682200559818,30.90498643926052,11983300
2008-03-03,29.818115234375,30.256915805003132,29.210548184903043,29.541334088732892,7015800
2008-03-04,29.90587043762207,30.088141291957072,29.136284102792676,29.48732398056258,8156200
2008-03-05,29.993640899658203,30.688968680462157,29.6628523720144,30.37168456336373,9402700
2008-03-06,29.278047561645508,29.919370324060715,29.244294274194342,29.76410314161674,6499800
2008-03-07,29.433313369750977,30.135393046880168,28.818994296065593,29.028268788828324,6469300
2008-03-10,28.56247901916504,29.710106662530325,28.501722049498852,29.52108612366295,7565700
2008-03-11,31.053497314453125,31.06699914404991,29.217289692661524,29.217289692661524,10531900
2008-03-12,30.6687068939209,31.735325774201243,30.55394261981357,30.952237614872704,7774100
2008-03-13,30.641698837280273,30.985989035008444,29.264543196788665,30.30416084158393,7797000
2008-03-14,29.02827262878418,31.127759735597444,28.056163960849684,30.81047314093624,15692200
2008-03-17,26.881540298461914,28.1911875024426,26.12545550056052,26.12545550056052,18634100
2008-03-18,30.277162551879883,30.277162551879883,27.752379338556647,27.752379338556647,15489600
2008-03-19,29.190290451049805,30.722710866449887,29.095777637907062,30.398674661307304,10493100
2008-03-20,31.3167781829834,31.505798656751782,29.170036094402306,29.39956205906855,14538600
2008-03-24,29.723588943481445,31.985094593110922,29.419806870208685,31.505788780967,12376100
2008-03-25,29.939617156982422,30.31091098722707,29.17003099103962,29.7640985442207,7729600
2008-03-26,28.83926010131836,29.845122337175077,28.656989192928307,29.73036060330636,10483100
2008-03-27,28.292444229125977,28.974270077074614,28.15067884121756,28.37345265432916,10017100
