Price,Close,High,Low,Open,Volume
Ticker,CAH,CAH,CAH,CAH,CAH
Date,,,,,
2008-01-02,26.448305130004883,26.887553753034958,26.32681192988857,26.73802283786914,3129200
2008-01-03,26.541763305664062,26.896900578244633,26.424942162784777,26.583818988402573,2240300
2008-01-04,26.29409408569336,26.62586559050955,26.275402281395625,26.36885952033572,1805500
2008-01-07,26.069807052612305,26.466998231169615,25.882892508262273,26.401578675411866,3421600
2008-01-08,26.96698760986328,27.36418049765675,26.06980224070185,26.14456768813197,4111400
2008-01-09,27.368854522705078,27.686608142727646,27.10717454664267,27.14923022525004,4435400
2008-01-10,28.359495162963867,28.434260610342896,27.382870503891535,27.667914329070612,5768700
2008-01-11,28.62584114074707,29.088453474298213,27.97631611946046,28.060427452833395,3847300
2008-01-14,28.541736602783203,28.826778635333614,28.396877773743768,28.798742707650945,1727000
2008-01-15,28.009035110473633,28.373518269332223,27.957635307635666,28.24735122771376,2628300
2008-01-16,28.38286781311035,28.579126492423974,27.854835708093823,27.854835708093823,2797200
2008-01-17,27.943607330322266,28.410891739801063,27.878187798203005,28.410891739801063,3038900
2008-01-18,27.80809211730957,28.20528490195181,27.723982570524257,27.976314775977023,3039600
2008-01-22,27.032407760620117,27.68660677723684,26.415592359832424,26.415592359832424,3896300
2008-01-23,26.929601669311523,27.03707687218767,26.16792756430823,26.29409457182769,4707500
2008-01-24,26.565126419067383,27.055776631187445,26.415595503056224,26.966991424303295,3734400
2008-01-25,26.364192962646484,26.76138589225266,26.167934310938,26.76138589225266,2386900
2008-01-28,26.10251235961914,26.43428392559244,25.910925786622695,26.33148076555326,3790600
2008-01-29,27.462310791015625,27.948287107889715,25.471677785667453,25.471677785667453,7132300
2008-01-30,27.289409637451172,28.03706396345729,27.238008068310403,27.396884835405267,4139400
2008-01-31,27.102506637573242,27.364186653722722,26.565128637774063,27.139890260972855,3139500
2008-02-01,27.901554107666016,27.957629525153298,26.775398653419458,26.966985206795886,2810300
2008-02-04,28.149215698242188,28.261362966604246,27.808096485390138,27.910899633512603,2139900
2008-02-05,27.46698570251465,28.102492985531036,27.424930021063588,27.71464772997049,2291300
2008-02-06,27.294076919555664,27.705287618154777,27.17258378130158,27.705287618154777,1708800
2008-02-07,27.971654891967773,28.004364669552164,27.205308475620576,27.289419841565923,3111000
2008-02-08,28.2426815032959,28.415578094369664,27.574464360900926,27.878200073825674,3813600
2008-02-11,28.065099716186523,28.387525287612352,27.920240920738074,28.252012393407195,3210200
2008-02-12,28.238000869750977,28.401549722419052,27.92024728523974,28.294074507444485,2746200
2008-02-13,28.294076919555664,28.434261917014815,28.060434662940754,28.39688008288189,2279600
2008-02-14,28.04173469543457,28.364162056579378,27.999679030178658,28.233321218811852,2077700
2008-02-15,28.18193817138672,28.24735773784774,27.850164711756634,27.990351534229667,2000400
2008-02-19,28.630516052246094,28.72864535066345,28.284724804070116,28.32678047232735,2194000
2008-02-20,28.728647232055664,28.742665194876565,28.33145617004151,28.33145617004151,1491600
2008-02-21,27.98567008972168,28.78472620459032,27.878194862214407,28.714634594937237,1866500
2008-02-22,28.40155029296875,28.438933907214615,27.850154460684134,28.03239690630946,1542200
2008-02-25,28.61183738708496,28.667911042995122,28.22399207509471,28.499690075264635,1483500
2008-02-26,28.691268920898438,28.971638906978672,28.537064180770077,28.588465760812863,1943900
2008-02-27,28.53238868713379,28.817430699581692,28.466967367874155,28.466967367874155,1579100
2008-02-28,28.364164352416992,28.499677260604486,28.13986804708006,28.382856156832215,981000
2008-02-29,27.635204315185547,28.11183470650773,27.499691385951532,28.09314289918948,1703900
2008-03-03,27.625856399536133,27.72865954975049,27.382868269742296,27.658566168686384,957000
2008-03-04,27.289409637451172,27.555761602500134,27.083803360888098,27.52305183714665,1878000
2008-03-05,27.05577278137207,27.56978500920205,26.901568043493754,27.2660493765896,1735200
2008-03-06,25.943634033203125,27.051097729906008,25.892232456206365,27.027733862875333,3696900
2008-03-07,26.01372718811035,26.378210309245084,25.789430842630694,25.789430842630694,1823000
2008-03-10,25.583829879760742,26.14924377440576,25.565138069388393,26.02775057208377,2094900
2008-03-11,26.340831756591797,26.99970295512387,25.709998275089543,26.107189462324406,4272800
2008-03-12,25.452991485595703,26.86419112237371,25.378226024560078,26.49503587864503,4479000
2008-03-13,23.896930694580078,25.448315199080103,23.817493179719374,25.406259519874723,8200900
2008-03-14,23.513757705688477,24.784772213849706,23.368898857830704,24.121227245895284,5554200
2008-03-17,23.27076530456543,23.82683494211708,23.004413310084733,23.004413310084733,3797500
2008-03-18,23.695993423461914,23.738049094184383,23.364221900289483,23.6632836554054,4538300
2008-03-19,24.51841926574707,25.009067653855112,24.004405225665664,24.191319746158715,5085700
2008-03-20,24.546459197998047,24.72869990478867,23.938989581179555,24.72869990478867,4520500
2008-03-24,24.224021911621094,24.607194953991403,24.16794828610428,24.607194953991403,1717000
2008-03-25,24.172632217407227,24.4156204240501,23.948335822632874,24.200669935210005,1370600
2008-03-26,24.280105590820312,24.378234921744326,23.924970105431385,24.093192834186354,1929100
2008-03-27,24.541786193847656,24.770754638311868,24.44365686050585,24.47169279428968,2168700
2008-03-28,24.62139320373535,24.94455712986929,24.57924123192393,24.79936839434251,1422100
2008-03-31,24.593297958374023,24.67760192484303,24.204564589994412,24.588615198739486,2218200
2008-04-01,25.417600631713867,25.417600631713867,24.677599614570344,24.808740098262174,2041900
2008-04-02,25.520647048950195,25.73140522357752,25.21621579528426,25.520647048950195,2425600
2008-04-03,25.309885025024414,25.661151002951406,25.061655852380156,25.483175740545008,1151200
2008-04-04,25.698627471923828,25.698627471923828,25.141285901025338,25.347361370609168,2393400
2008-04-07,25.5440616607666,25.867225708632997,25.426973004587765,25.83444102783341,1651800
2008-04-08,25.230274200439453,25.51128817051433,25.155337499079195,25.40824953615702,1789800
2008-04-09,24.944564819335938,25.459755943248418,24.846210783667267,25.342667295081625,1919300
2008-04-10,24.401273727416992,24.766591527063383,24.031274954561063,24.373173595111805,2822700
2008-04-11,24.223295211791992,24.560509235492034,24.068737369846897,24.068737369846897,1657100
2008-04-14,23.825199127197266,24.171782333686796,23.731527845446223,24.06874374509754,1502200
2008-04-15,23.946969985961914,24.246716628926535,23.83456410153472,23.93291813376419,1625400
2008-04-16,24.265438079833984,24.265438079833984,23.872020377664604,24.073412879169762,1284300
2008-04-17,24.1296329498291,24.345075670461103,23.979759597508465,24.148367565527003,2167500
2008-04-18,24.62608528137207,24.672920025874852,24.302919469757562,24.3965907453941,1804700
2008-04-21,24.30760383605957,24.66823529664674,24.185830642645154,24.443425308763544,1643000
2008-04-22,24.153053283691406,24.45280002503684,23.961027915852515,24.213939898849542,2685400
2008-04-23,24.265438079833984,24.335690156196048,24.153032256372754,24.19986697394746,2094400
2008-04-24,24.658870697021484,24.90241351967377,24.232668077433434,24.25140090381597,2051400
2008-04-25,24.649505615234375,24.846213709737484,24.537099713638884,24.724442287420967,2119700
2008-04-28,24.808746337890625,25.099125720115,24.607353695820002,24.607353695820002,2798300
2008-04-29,24.705705642700195,24.935200187394596,24.68228826955939,24.82747705501101,1613600
2008-04-30,24.387231826782227,24.86963665027433,24.37786451733373,24.822801889663452,2494000
2008-05-01,25.86723518371582,25.92343725901159,24.822804202424706,24.822804202424706,4308800
2008-05-02,25.95152473449707,26.35430992079343,25.736082077009033,25.94215742939358,3167800
2008-05-05,26.059240341186523,26.452658135993218,25.75949379021578,25.965569097350574,1637900
2008-05-06,26.082670211791992,26.43393620463154,25.633050169748866,26.43393620463154,1967800
2008-05-07,25.347339630126953,26.15290976992438,25.314554965054292,26.068605834986034,1632300
2008-05-08,25.370763778686523,25.492536955781418,25.136586516029432,25.394182934256815,1197000
2008-05-09,25.361404418945312,25.42228923564674,25.061655949186264,25.244315759184033,1122900
2008-05-12,25.520647048950195,25.576849109742064,25.164696495128673,25.361406387847158,986300
2008-05-13,25.95152473449707,26.166967391985107,25.684562792255207,25.684562792255207,2344700
2008-05-14,26.021778106689453,26.227853454934014,25.932789603309402,26.1482340431,933500
2008-05-15,25.909379959106445,25.993683941848346,25.581531335846968,25.993683941848346,1275900
2008-05-16,26.073299407958984,26.24659189423002,25.773552753458045,25.876591335929366,1416000
2008-05-19,26.204456329345703,26.335595126205472,25.993696272512423,26.134202381523906,808800
2008-05-20,26.05455780029297,26.298102321645633,25.951519252550966,26.181013712531684,818400
2008-05-21,25.8765926361084,26.354314560709206,25.82975788897602,26.11076994503246,1260100
2008-05-22,26.373046875,26.546337568239537,25.670515009474883,25.79228641338163,1406600
2008-05-23,25.726720809936523,26.29811404893954,25.703303434997142,26.29811404893954,996000
2008-05-27,26.115461349487305,26.157613350511475,25.65647388646393,25.787614437778945,925900
2008-05-28,26.021778106689453,26.45266341300919,25.90468947519421,26.129499433269388,1710500
2008-05-29,26.340267181396484,26.36836731789054,25.801658601264418,25.94684919079834,1474900
2008-05-30,26.480770111083984,26.616593376944145,26.213808125982865,26.3683642184267,1562800
2008-06-02,26.120128631591797,26.429242505892212,25.89063415846656,26.429242505892212,1797100
2008-06-03,26.068622589111328,26.25596518418485,25.914066466812365,26.199761333683952,1614200
2008-06-04,26.373046875,26.4854509729707,25.885957686111162,25.97026165290465,1514500
2008-06-05,26.841400146484375,26.8601329708144,26.232537796672176,26.307474453884794,1657200
2008-06-06,26.218488693237305,26.733679793768836,25.932792118815158,26.696210570473056,2397100
2008-06-09,25.974939346313477,26.532282327701054,25.83911611667864,26.391774552696422,1698700
2008-06-10,25.464439392089844,25.932793997430043,25.455072085587314,25.885959251548435,2059300
2008-06-11,24.888362884521484,25.352034719541617,24.846210899519654,25.272413509368832,1812100
2008-06-12,25.127222061157227,25.234943392142632,24.897727547923413,25.05696816473462,1354500
2008-06-13,25.63774299621582,25.67052768987108,25.094451489973505,25.31457703499712,1575400
2008-06-16,25.422286987304688,25.539375636710666,25.09912295813134,25.422286987304688,987600
2008-06-17,25.20684814453125,25.75950679692301,25.188113528978345,25.501912086280033,1348900
2008-06-18,24.588611602783203,25.2162067132528,24.541776866763495,25.117852695633026,1891100
2008-06-19,24.574569702148438,24.794695178516115,24.405961737862555,24.476213865227507,1457100
2008-06-20,24.19519805908203,24.621400664713153,24.115578636328216,24.56519861414393,2558800
2008-06-23,24.07343292236328,24.583939630139913,24.054698305083246,24.39191426959814,1548600
2008-06-24,23.937599182128906,24.096839786263498,23.45051006517244,24.021903136472552,1628300
2008-06-25,24.41063117980957,24.626075564755837,23.93759401510443,24.035948011731694,1634000
