Price,Close,High,Low,Open,Volume
Ticker,CSX,CSX,CSX,CSX,CSX
Date,,,,,
2008-01-02,3.5455799102783203,3.6736938922509705,3.538235968413801,3.5937243852004657,57575700
2008-01-03,3.4272587299346924,3.55047630695112,3.40359394003757,3.55047630695112,54450000
2008-01-04,3.3236236572265625,3.4084885205425937,3.3007744819625446,3.4044090986128412,60155100
2008-01-07,3.30893611907959,3.3856411039944083,3.25344665404109,3.349736300226305,51135300
2008-01-08,3.2909834384918213,3.402777275007668,3.2852710558081815,3.331784320915082,68870700
2008-01-09,3.388904094696045,3.39135265852812,3.2909829033114786,3.300774707274385,76041000
2008-01-10,3.5463943481445312,3.5904590310709072,3.361975373239523,3.365239190363348,75970800
2008-01-11,3.466426134109497,3.5308914484448506,3.420729526026742,3.4892746132484236,60615000
2008-01-14,3.549659490585327,3.5610839053690984,3.4713225974407447,3.501515018278731,39945600
2008-01-15,3.496617555618286,3.539866637807622,3.4754013418906853,3.499065418650703,62906400
2008-01-16,3.566795587539673,3.6108602782664083,3.4737697791437556,3.4737697791437556,68397300
2008-01-17,3.3750321865081787,3.5994357555980607,3.3456557269224856,3.5700592960123676,63256500
2008-01-18,3.360344648361206,3.468873960052299,3.2966956394915914,3.3946168414035975,68477400
2008-01-22,3.540682792663574,3.6312600335024094,3.304038859907079,3.3211749526894194,112161600
2008-01-23,3.7136785984039307,3.7193902804713024,3.4517379171554303,3.4647945912326765,115243200
2008-01-24,3.8213913440704346,3.851583759895721,3.7234701563483084,3.7259176695036733,58076100
2008-01-25,3.7087833881378174,3.8964666432845134,3.6834870392333308,3.870353989412956,75053700
2008-01-28,3.853217124938965,3.854849034159312,3.687566082244811,3.721023022822823,51594300
2008-01-29,3.893202543258667,3.916866632845158,3.8524020023769245,3.8760664421586024,52406100
2008-01-30,3.904625177383423,4.005810178389085,3.846688211669626,3.8842245660655155,54725400
2008-01-31,3.9544012546539307,4.0229466732397015,3.783854538030111,3.850767347519671,85394700
2008-02-01,4.074355602264404,4.086595267613678,3.9054407963104896,3.9650096657346006,55669500
2008-02-04,4.0017313957214355,4.133925848887536,3.9829630387856283,4.074356959618314,57504600
2008-02-05,3.863008499145508,3.982146252811379,3.843423841487856,3.9062572364912813,65287800
2008-02-06,3.8809595108032227,3.942976940390936,3.8564794810004086,3.867087937495268,38268900
2008-02-07,3.873615264892578,3.929104355286362,3.823022950500209,3.8662709763778325,38692800
2008-02-08,3.9184987545013428,3.9935718384231063,3.8279207805941047,3.846689489318475,57018600
2008-02-11,3.989490509033203,4.009891122751958,3.818127805161143,3.9250252000330614,41623200
2008-02-12,3.988673448562622,4.092307346855537,3.9388967353198674,4.021314421462092,40888800
2008-02-13,4.072724342346191,4.115972380812191,3.969906724576886,4.011522854095692,49656600
2008-02-14,3.9821462631225586,4.105364489723077,3.9601137420725507,4.0817000597786395,49865400
2008-02-15,3.980515241622925,4.009075754812821,3.9111541954161027,3.9748028588288498,43184700
2008-02-19,3.9821462631225586,4.040083231215309,3.9372656167703695,4.034370849694723,39443400
2008-02-20,4.128211498260498,4.164116285785311,3.9323681259118333,3.955217295617977,65075400
2008-02-21,4.101283550262451,4.191861487493964,4.087411976043709,4.133924525995971,38594700
2008-02-22,4.093122959136963,4.156772296106378,3.98214547207048,4.1102597500994635,67973400
2008-02-25,4.225318908691406,4.236743323458715,4.030292105403946,4.092308856161759,68436900
2008-02-26,4.3020243644714355,4.348536925069594,4.205734724720574,4.213079015980593,93338100
2008-02-27,4.197276592254639,4.282383973287112,4.173544986408696,4.252923685484217,40154400
2008-02-28,4.127716541290283,4.1817274103693,4.07943470432793,4.175180797993481,31471200
2008-02-29,3.9705941677093506,4.0827069434309715,3.9051266534693743,3.9910529854057133,58144500
2008-03-03,4.001691818237305,4.004147368529495,3.918221370404563,3.9583196778575616,45729900
2008-03-04,4.045882701873779,4.076161269965068,3.9403168549181267,3.9722319884648463,47272500
2008-03-05,4.049973964691162,4.136718237051998,4.004146980844762,4.08107080895898,43225200
2008-03-06,3.9133129119873047,4.0475215152133,3.9067659452770975,4.038519348188156,46958400
2008-03-07,3.853572130203247,3.9926903628789017,3.8126555400663404,3.886306245179006,39652200
2008-03-10,3.8462073802948,3.96486715761319,3.8110187640669912,3.864211356570722,32576400
2008-03-11,4.007421493530273,4.009876342043119,3.887125487736404,3.9247689566271635,48069000
2008-03-12,4.0360636711120605,4.12608110856413,4.002511263792654,4.008239946287516,48809700
2008-03-13,4.063068866729736,4.091710872690086,3.937044180981935,3.973050732346529,46725300
2008-03-14,4.007421493530273,4.125262650811297,3.9370442527744456,4.094984078653425,56031300
2008-03-17,4.198911666870117,4.2962943088384,3.9673212118532097,3.9779595868054374,145489500
2008-03-18,4.473057270050049,4.477967668891903,4.270109102210641,4.279928846311419,102825000
2008-03-19,4.341304302215576,4.500881378872088,4.3257558764021375,4.486151235807623,77210100
2008-03-20,4.467329978942871,4.499245115461563,4.296295878734251,4.375675281017696,72763200
2008-03-24,4.587625503540039,4.654729603215664,4.485332788588665,4.485332788588665,67777200
2008-03-25,4.699738025665283,4.754567178809687,4.56962124787807,4.610538893263438,69810300
2008-03-26,4.662093639373779,4.731652574382375,4.604809645275296,4.674368931478126,62485200
2008-03-27,4.538524627685547,4.686644685224091,4.491879352465192,4.666186563890462,45389700
2008-03-28,4.6277241706848145,4.707921853608549,4.551618604058927,4.5688035960605164,72503100
2008-03-31,4.588442802429199,4.6170847986176335,4.504972012688671,4.6170847986176335,96097500
2008-04-01,4.770116806030273,4.77666377142066,4.604811373435712,4.644092112194929,48517200
2008-04-02,4.714468002319336,4.805303696880372,4.687462216832265,4.784027294651895,40263300
2008-04-03,4.800395488739014,4.820854317056241,4.652275749127416,4.676825640719338,45151200
2008-04-04,4.688281059265137,4.764386961598919,4.663730473639703,4.74310985762906,48367800
2008-04-07,4.696466445922852,4.7774824271961345,4.651457723524092,4.712014875348489,28310400
2008-04-08,4.7373809814453125,4.77993483643479,4.646545293395412,4.672731740782412,31579200
2008-04-09,4.6080851554870605,4.755386607198189,4.568804065975367,4.749657924747455,50255100
2008-04-10,4.628542423248291,4.6457281175263345,4.504155012557075,4.637544938567048,33622200
2008-04-11,4.6080851554870605,4.721834200137231,4.554073920804253,4.574532748426102,33972300
2008-04-14,4.673552989959717,4.711196816502965,4.599083268656807,4.611358566910027,31923900
2008-04-15,4.727562427520752,4.750475750340644,4.635089448676635,4.712014000980303,42557400
2008-04-16,4.901049613952637,5.004979583002271,4.8151239695078925,4.850312931329775,102976200
2008-04-17,4.821671009063721,4.923963712121387,4.773388471121148,4.877317739426466,73276200
2008-04-18,5.0115251541137695,5.022982514669043,4.877317332751701,4.912506292196199,46823400
2008-04-21,4.959973335266113,5.035261353720232,4.855225719280519,5.035261353720232,36941400
2008-04-22,4.9640631675720215,5.032803840597381,4.877318867880002,4.930511113872492,34938000
2008-04-23,4.857676029205322,4.991065878878047,4.801210335609759,4.991065878878047,31980600
2008-04-24,4.973064422607422,4.9959777435806325,4.770934191483456,4.874045189445805,49458600
2008-04-25,5.068809509277344,5.09090454310222,4.982883870455603,5.0074341031467045,37051200
2008-04-28,5.080267906188965,5.150644790865867,5.022983897199535,5.095816332607555,36450900
2008-04-29,5.068809509277344,5.150643384118197,5.023800807876029,5.094178375720008,38237400
2008-04-30,5.151461601257324,5.26848478532544,5.046714060170217,5.089267913359148,58644000
2008-05-01,5.282397747039795,5.3257698918471155,5.143279500330273,5.183378514265245,43920000
2008-05-02,5.248846054077148,5.365049926445098,5.156373082947849,5.333953075958543,45671400
2008-05-05,5.279942512512207,5.319222538466075,5.198108276388818,5.237388653536961,27591300
2008-05-06,5.325767993927002,5.333951169385973,5.2218387506864286,5.283214147002492,32509800
2008-05-07,5.140004634857178,5.335587835054125,5.126092779761639,5.335587835054125,40678200
2008-05-08,5.239845275878906,5.281581220320551,5.152283376822549,5.169468373198878,29109600
2008-05-09,5.175196647644043,5.2128401205776225,5.139189389367068,5.19074507681165,16810200
2008-05-12,5.236571788787842,5.237390071667616,5.116275776796182,5.198927966763278,25218900
2008-05-13,5.3175859451293945,5.32904330706102,5.214474955658848,5.240662107749136,36313200
2008-05-14,5.352775573730469,5.4329732540771225,5.317586605687563,5.3552304219971,37113300
2008-05-15,5.372415065765381,5.383053794481901,5.2725775521638125,5.358503908627095,35518500
2008-05-16,5.363414287567139,5.441975412462971,5.3028571415703745,5.400239825836883,37686600
2008-05-19,5.47797966003418,5.635919403576212,5.3494994880658755,5.376505265989018,87570900
2008-05-20,5.541813373565674,5.568818817209637,5.414970389359056,5.501714700755899,54842400
2008-05-21,5.634284973144531,5.785678514749513,5.550814165298118,5.584365864025445,79347600
2008-05-22,5.527900695800781,5.640013151841742,5.468161142051811,5.640013151841742,43272000
2008-05-23,5.460795879364014,5.62119122850881,5.388782436535048,5.490256163608334,42269400
2008-05-27,5.51480770111084,5.524627445729897,5.401875896868245,5.462433739708005,40904100
2008-05-28,5.5796284675598145,5.61080859608297,5.500856967884569,5.550909761329895,34992000
2008-05-29,5.664144039154053,5.715837435534406,5.532858306281476,5.58044968376241,36276300
2008-05-30,5.666604995727539,5.730606908486314,5.604244735517162,5.692862280996478,29840400
2008-06-02,5.617373466491699,5.6912214222191455,5.571423040481017,5.6912214222191455,27819900
2008-06-03,5.371213436126709,5.544346528211471,5.312955539988292,5.5033192952289935,67266900
2008-06-04,5.306390285491943,5.388443672466322,5.259619393620002,5.3515195250806835,46797300
2008-06-05,5.511523723602295,5.512344197683394,5.298184968585467,5.298184968585467,30620700
2008-06-06,5.36711311340332,5.548450664890208,5.366292638857496,5.454910228236383,42661800
2008-06-09,5.488550662994385,5.528757428779357,5.379419471851295,5.379419471851295,33062400
2008-06-10,5.437676906585693,5.478703788396976,5.374496163567181,5.445061526988104,32081400
2008-06-11,5.218593597412109,5.449163359973043,5.1365402046346285,5.437675666660624,79037100
2008-06-12,5.294903755187988,5.39747042338497,5.23500491392455,5.23500491392455,47043000
2008-06-13,5.367931842803955,5.443420758502797,5.289160325719016,5.344136680171029,42602400
2008-06-16,5.344135761260986,5.3941875007578215,5.252235615108064,5.299826988595356,29552400
2008-06-17,5.199720859527588,5.381879480466098,5.199720859527588,5.381879480466098,42562800
2008-06-18,5.268645286560059,5.351519499276431,5.1710018375223665,5.189054026259491,87741900
2008-06-19,5.443421363830566,5.505782345863968,5.268647646094731,5.268647646094731,41650200
