,Price,return,ma,vol,rvol
63,2008-04-03,0.0108663024070359,-0.005271002158139236,0.03134566625029568,0.6036966229047621
64,2008-04-04,0.010152288311364943,-0.004978237180085897,0.03140307704385542,0.725421925317698
65,2008-04-07,-0.002956023748321601,-0.004315119643222574,0.030988419354176885,0.6367293832468598
66,2008-04-08,-0.0035576321824286605,-0.0047258675267529285,0.03080061661299209,0.5304961440823515
67,2008-04-09,-0.02707527018407252,-0.004510112453219388,0.030591684710671082,0.5160965904577447
68,2008-04-10,0.012538221340862465,-0.004158808334238677,0.03065936630968164,0.4618192911582445
69,2008-04-11,-0.03382666320106442,-0.00479228650248455,0.030856016949491034,0.38411739383919696
70,2008-04-14,-0.009690511664906643,-0.004420084078406241,0.03064929832787775,0.36619357230854604
71,2008-04-15,-0.0066288191224221915,-0.004944368466128971,0.030395018817984183,0.5121056475073584
72,2008-04-16,0.035907187334671464,-0.003776310502718165,0.03053036232496784,0.7639921970212515
73,2008-04-17,-0.011656358012397505,-0.0039017850472913497,0.030546498172417256,0.49220084969560385
74,2008-04-18,0.032588429462437896,-0.0027867945571020433,0.03057654565907927,0.686619767516609
75,2008-04-21,0.01442739812539795,-0.002693655001381588,0.030620570793163444,0.5209681130136216
76,2008-04-22,0.009481472439236027,-0.0021082251730756125,0.03049288876587132,0.7184323309823974
77,2008-04-23,0.043439963472061915,-0.0016719734546050576,0.030948692198167146,1.313085583897976
78,2008-04-24,0.05569619085032773,-0.0014461983448799155,0.0313181894728363,1.0753434440491338
79,2008-04-25,0.04929396080446713,-0.00023738249165721696,0.03178759369175966,0.9955942880330815
80,2008-04-28,-0.021076734599855373,-0.0005104403680576259,0.03189304824562167,0.9007376185458377
81,2008-04-29,0.009597897255703813,-0.0002191940203976132,0.03190036368049576,0.7998950342693784
82,2008-04-30,-0.023638186336796596,-0.0006683589884057112,0.03202952236790294,0.7178851323212054
83,2008-05-01,0.03447372034976359,-0.00019089463279237017,0.03232899931910941,0.45304599813431995
84,2008-05-02,0.0027981885477377233,-0.00045892374418079015,0.032231415400845294,0.5224609836671755
85,2008-05-05,-0.027143575457270197,-0.0006098409239103424,0.03233523183606396,0.8442804372837183
86,2008-05-06,0.02451114677463595,0.00030678614726823447,0.03221370399194838,0.39643606159114864
87,2008-05-07,-0.026724337301951784,0.00033268981586811184,0.03219093180444866,0.8162380238595854
88,2008-05-08,0.015428873605937143,0.0006390847338678251,0.03224206873624016,0.42633713787512434
89,2008-05-09,0.006953299776835786,0.0005971859958817537,0.0322319590249574,0.31206409127843987
90,2008-05-12,0.01457799787898928,0.000702217690219829,0.0322671039049218,0.7450561496939263
91,2008-05-13,0.010335358735416689,0.0011776653853482388,0.03218343164379242,0.6097233660236056
92,2008-05-14,0.0027444309039195147,0.0011139767909266202,0.03217618213918675,0.47345220108378044
93,2008-05-15,0.018661359184560355,0.0014265784940201433,0.032250571869926234,0.728470364508922
94,2008-05-16,-0.004885123472175956,0.001574622031136974,0.0321989926184627,0.8974748991813075
95,2008-05-19,-0.01153660288019931,0.001495518488363541,0.03222539277747011,0.3574031974298172
96,2008-05-20,-0.016389367765325402,0.001030152285596137,0.03226928432381447,0.4239591795836256
97,2008-05-21,-0.0045443146276735735,0.0007264779570670029,0.03222964181940657,0.48098304086184407
98,2008-05-22,-0.0002536681753247949,0.0008650854133229817,0.03220596709853895,0.32088474441348724
99,2008-05-23,-0.01699640284288828,0.00030744829664136695,0.032206267963447874,0.5250200030480835
100,2008-05-27,0.023225845829133007,0.0007568915325988128,0.03232708682939369,0.35713633552405954
101,2008-05-28,0.001261014757538259,0.0032573188906619387,0.025318208207750062,0.3354259679056014
102,2008-05-29,0.03098235563220819,0.003691365276304098,0.0255580892930774,0.6137318445682866
103,2008-05-30,0.00561933888398336,0.004748954328178113,0.024178947052033987,0.4867809467569854
104,2008-06-02,-0.01797866086516331,0.0048413860298881315,0.024078965907687568,0.5963789285356821
105,2008-06-03,0.0034637112985638208,0.005131715464366726,0.02394790370288207,0.5734843088149528
106,2008-06-04,0.006163707878092506,0.004374850907729637,0.023122746434469155,0.662923950395936
107,2008-06-05,0.016662589617574053,0.004795497244513814,0.023101054033676127,0.5802829825451129
108,2008-06-06,-0.02362022938751085,0.004211985342663671,0.023349792559329504,0.9213119582124563
109,2008-06-09,0.006418221352832321,0.004343991664299625,0.02333819725063174,0.7062092976184804
110,2008-06-10,-0.021339193576562665,0.0031701172674517696,0.022722861585199643,0.6763273300861486
111,2008-06-11,-0.041604004609760326,0.002657902345597846,0.02336394785408889,1.05210386976849
112,2008-06-12,-0.0041840962444885665,0.001805075624768245,0.02259277608209541,0.8458032797667332
113,2008-06-13,0.012079807309713031,0.002203676662078728,0.02254826325052992,1.038095118867287
114,2008-06-16,0.0192007744211391,0.0025876305552437885,0.02262962228487675,0.8246202598500053
115,2008-06-17,0.005855385676782454,0.003083133002207075,0.022347785209056528,0.6610401459854014
116,2008-06-18,-0.02227277374847081,0.0035268496956946944,0.021534972750636688,1.3400188075982697
117,2008-06-19,0.004400677303776357,0.00328824202989932,0.02143895519420816,0.8757184353283993
118,2008-06-20,-0.049484489863375836,0.0021902734070107974,0.022337969033086057,1.5934556213620414
119,2008-06-23,-0.021420848499116296,0.001611898197589128,0.022471829060965592,1.4263941390486592
120,2008-06-24,-0.009697934958196375,0.001640079347355904,0.022456262480249258,0.9653295986981206
121,2008-06-25,0.01706762078922397,0.002546109159328522,0.02189305632082407,1.0163674181869773
122,2008-06-26,-0.043466247116414114,0.0016844592867694518,0.022618473317246948,1.6516608371832058
