,Price,return,ma,vol,rvol
63,2008-04-03,-0.0044231929302430695,-0.0006437139245723471,0.010284782393595737,0.4785541988807474
64,2008-04-04,0.0,-0.0007267473718214997,0.010257668192678294,0.8412412627486734
65,2008-04-07,-0.004289222352218625,-0.0007466425467950001,0.010263432869384144,0.6501898073381023
66,2008-04-08,-0.0038461716736094553,-0.0009273779687948943,0.010215293276351673,0.6276396254338692
67,2008-04-09,-0.019923076471408674,-0.0009717817139482802,0.010292626605918516,1.1139163803935381
68,2008-04-10,0.0,-0.0012506666764488306,0.010016455811616674,1.0896511936539324
69,2008-04-11,-0.0012603806191215927,-0.0010194487012276962,0.009841142415391494,0.7938786289326794
70,2008-04-14,0.008362624646534922,-0.0005084491835367104,0.009466253244522218,0.47892023152455393
71,2008-04-15,-0.0007825556097686981,-0.0006991667039534086,0.009346162907316838,0.4621075227012731
72,2008-04-16,-0.0037581303436337032,-0.0006835885516685877,0.009340135756051778,0.7203353047913005
73,2008-04-17,-0.007859424278905403,-0.0006760682088250072,0.009334065979946538,0.7684800875322906
74,2008-04-18,0.0034851137139668698,-0.00043257986167103785,0.009237333507332171,1.1405069109577997
75,2008-04-21,0.010894238321231375,-6.921845357249402e-05,0.009225304632027023,0.9132352052688596
76,2008-04-22,0.005309881840676933,0.00014192571565469555,0.009193212465940813,0.9461304510340453
77,2008-04-23,-0.005903674138940773,7.280902774618538e-05,0.009222454745679804,0.7821781170945447
78,2008-04-24,-0.004063149948449696,1.0774968402928384e-05,0.009237144034676093,0.6850355303551907
79,2008-04-25,0.0006276329121874813,0.00010697118531312707,0.009211060367636144,0.5628820163699143
80,2008-04-28,0.0021958997722095752,0.00018393308581601687,0.009207885761610916,0.6345942740409469
81,2008-04-29,-0.0007825556097686981,-0.00020848226495539022,0.008691468210418007,0.7198599700286009
82,2008-04-30,0.0020354292750670577,4.698243086130924e-05,0.008512487456333427,1.1791850619658402
83,2008-05-01,0.011720974093257341,-4.005327611923527e-05,0.008360916530449104,0.7006354139311004
84,2008-05-02,-0.001699395289183614,-0.0004080474793249629,0.007895519510215823,0.9869907930888133
85,2008-05-05,-0.0037131347563575945,-0.00023021381985013074,0.007686879998293453,0.7799712062238172
86,2008-05-06,0.002795174430470615,-4.16324324968624e-05,0.007611494854576684,0.8753960982151506
87,2008-05-07,-0.021217552093181435,-0.00034446132307283087,0.008062460539481956,1.3358404743470966
88,2008-05-08,-0.0018985756312874802,-0.0003162555032354937,0.008053722628614665,0.8627638265845475
89,2008-05-09,-0.011572216128117319,-0.00038039549163398293,0.008127860284411764,0.9549496204217807
90,2008-05-12,0.004811315859624576,-0.0003384441464946818,0.008148023433060156,0.9824876235741279
91,2008-05-13,0.011013188116725914,-0.0003844015597834531,0.008074200902298876,1.0066080647358908
92,2008-05-14,-0.003946519770255397,-0.00037445665440405927,0.008069342962676189,1.0185650053434638
93,2008-05-15,0.00871772213124844,4.584111254712743e-05,0.007835333444649439,0.89076736374139
94,2008-05-16,-0.0034572000861171626,-7.832145138764532e-05,0.007827759214961733,0.8833610147729178
95,2008-05-19,0.005361296212322619,0.00011026081933319435,0.00781317964172407,0.716406106825496
96,2008-05-20,-0.0006271124542913675,3.8308427303785075e-05,0.007798520218002292,0.9484430476192006
97,2008-05-21,-0.010671654292167876,-0.00010144519552124717,0.007911293339912608,0.9788147581963051
98,2008-05-22,0.010469629573998107,-0.0001579834619019664,0.007820873456037828,0.8177730020557824
99,2008-05-23,-0.01428626608770256,-0.000497013941414282,0.007964012549692256,0.7343201644025799
100,2008-05-27,0.010670348395174889,-0.00043668816039811267,0.00803479444823791,0.9444971533024972
101,2008-05-28,-0.00031458648098792175,-0.0005042653533343567,0.008015246207063112,0.686152280228948
102,2008-05-29,0.012294669987881868,-0.00020123116392787582,0.008133536813334737,0.7160778343978267
103,2008-05-30,-0.006539974054122655,-0.00016504169709365333,0.008099571500688765,0.8162933202159286
104,2008-06-02,-0.012852356769496698,-0.0004591485305648681,0.0082195538198748,0.8916487471811992
105,2008-06-03,0.0015874254310406233,-0.0002983521502729678,0.00815772051029042,1.447818623634893
106,2008-06-04,0.009600205241061532,-0.00016075027361286831,0.008251370961194618,0.743880162814258
107,2008-06-05,0.0030107067124038878,1.999126246307559e-05,0.008193021423849705,0.657914456113927
108,2008-06-06,-0.018644400699809327,-0.0001741508576491685,0.008487545959477373,1.0882961973600656
109,2008-06-09,-0.0006435748707357414,-0.00020936191144755903,0.008484774554996508,0.8869999689660172
110,2008-06-10,0.0077329102363157265,-0.0001664491239617066,0.008518467367954573,1.1925992536689924
111,2008-06-11,-0.011510584055897999,-0.00015304685386496346,0.008499625074353052,0.9478136647234493
112,2008-06-12,0.006793078428415367,-0.00016838257881381653,0.008485979486231901,0.7794449259387479
113,2008-06-13,0.005943329088641924,8.808326854897653e-05,0.008421390736948307,0.623582614512726
114,2008-06-16,-0.010060331799358613,-0.00014216621825673367,0.008498285661025616,1.0596486487507393
115,2008-06-17,0.004677813971849298,-0.0003664611834304926,0.008170197831461674,0.7523690470529097
116,2008-06-18,-0.002889893054670467,-0.00041233250175859524,0.008176217550575777,1.0074070824118568
117,2008-06-19,0.004025621231309229,-0.00047401086984722953,0.008126921618679195,1.097447758331252
118,2008-06-20,-0.018764752136744334,-0.0007694280163034389,0.008447041273698358,1.3146866887560293
119,2008-06-23,0.0008169292081816604,-0.0008713064154648806,0.008387435749916529,0.7435678145666432
120,2008-06-24,0.008655956434433065,-0.0006295933027294391,0.008439761167438817,1.17764434145874
