,Price,return,ma,vol,rvol
63,2008-04-03,0.01320481559913933,0.0015006317807153276,0.021735848811581526,0.6792179580014482
64,2008-04-04,0.0170196344129252,0.002014346426397264,0.021713746400658034,0.4914540942174729
65,2008-04-07,0.03090597627288294,0.0027256756732030175,0.021916820689781503,1.343662544010111
66,2008-04-08,0.03509761194761807,0.0032881687484387903,0.022288478853721566,1.2318683716667393
67,2008-04-09,-0.014975775522022783,0.0032690040780777112,0.022303895181265736,0.808902338913122
68,2008-04-10,0.00372940485531692,0.0030436765475143554,0.02222500982607615,0.8488584784228711
69,2008-04-11,-0.016433287809580865,0.001721227802032124,0.020798161132323474,0.660497502267762
70,2008-04-14,-0.0008716632497981491,0.0019265542807995891,0.020706034427391586,0.5645464038468976
71,2008-04-15,0.003780382783212577,0.0014194904277064376,0.02025114397170008,0.6279966548968594
72,2008-04-16,0.03592667260671778,0.0024336878019903083,0.02035534369269396,0.7043088325357858
73,2008-04-17,-0.004755030037552066,0.002652524446263822,0.020199717802971962,0.6362542438437405
74,2008-04-18,0.0158782457444675,0.0034448647472210847,0.019710345702470218,0.6309675332530386
75,2008-04-21,-0.0008305126141217034,0.00328716602138874,0.01970407673471717,0.3918903645097485
76,2008-04-22,-0.021594318323232997,0.003358129546093364,0.01960445959711661,0.6650509899338305
77,2008-04-23,-0.019524993485044995,0.002457295306010555,0.019324952090673423,0.6765462785121581
78,2008-04-24,0.005772601618706963,0.002735326955829492,0.019243178796163312,0.7245281589040403
79,2008-04-25,0.07690048206327993,0.0027445689810354566,0.01927919497180521,2.5323485422942054
80,2008-04-28,-0.0038637825816553173,0.0025548865876361807,0.019284577968872046,1.3896047366943522
81,2008-04-29,-0.010565537870380726,0.0023602548815958493,0.019355131229392638,0.9894279797186317
82,2008-04-30,-0.006488123060824358,0.002386807663606872,0.019341607399474162,0.8612018795533906
83,2008-05-01,-0.002585125636600849,0.0019366916311524724,0.01911727067368975,0.7667057546271401
84,2008-05-02,0.008184548802029346,0.00187440495476596,0.01908996770297323,0.5793559182965259
85,2008-05-05,0.00013527804451562986,0.0019240318401006864,0.019081176709941684,0.7701097102220746
86,2008-05-06,-0.0022994156963077605,0.002058952434379938,0.01901971198170841,0.7189181237390719
87,2008-05-07,-0.010712076625404299,0.002165703927280503,0.018927168643781148,0.731259083520852
88,2008-05-08,0.004660020026756584,0.0022078266345465715,0.018929760923914758,0.5610195526062552
89,2008-05-09,-0.015962116203895205,0.0017295592065349034,0.019003181220784898,0.574602702967628
90,2008-05-12,0.007348300361895044,0.0016364885679400207,0.018960348864393312,0.8515570066453004
91,2008-05-13,0.011285079017011146,0.0018798467959400783,0.018984606411873252,0.6053552123072334
92,2008-05-14,0.031709461542879236,0.00231628799889001,0.01935163004923434,1.254735021932752
93,2008-05-15,0.006859135535421057,0.002615460881457422,0.019272440085580596,0.5902751231446389
94,2008-05-16,0.009956877335473235,0.0027927670866459463,0.019288023301608146,0.873600999716559
95,2008-05-19,-0.001945787459237569,0.00259797039673598,0.01927267574809696,0.6006373760723114
96,2008-05-20,0.007538261651548472,0.0026699045426165505,0.019282679655006473,0.6285873108594471
97,2008-05-21,-0.026702667800548197,0.0024482440879207224,0.01954118678060787,0.6026144017776544
98,2008-05-22,0.0010602992077441975,0.002385564797438989,0.019539173116890927,0.5187333057178363
99,2008-05-23,-0.009797256643627184,0.0019567475151122415,0.019504815016320037,0.5473782177649791
100,2008-05-27,-0.008290205162144071,0.001912358931967723,0.019525215509169424,0.5649922113407985
101,2008-05-28,0.04314432320624939,0.0024810700962938923,0.02019542227418657,0.84357392004293
102,2008-05-29,-0.006203761969318933,0.0024273030238839933,0.020214253841119596,0.579946009982327
103,2008-05-30,-0.0036419480640181856,0.002716297784273494,0.019990501556759466,0.8741826927771034
104,2008-06-02,-0.011617121575363876,0.002404068159144262,0.0200592954044772,0.5654024142405916
105,2008-06-03,-0.007792007229756592,0.0026177471374068204,0.019874063228768987,0.7521366677364406
106,2008-06-04,0.012112543666287223,0.0025655520696932434,0.019844245276944242,0.6999489410235668
107,2008-06-05,0.012756273763671055,0.0029919334921174497,0.019768701724647664,0.8908913299176651
108,2008-06-06,-0.026230022384859386,0.00299072653604666,0.01977051213566502,0.8892743616051263
109,2008-06-09,-0.0004005667834346971,0.0032652129194878235,0.019598002035834665,0.7099834458168852
110,2008-06-10,-0.007470530860913316,0.002482923349713865,0.019009241918963464,0.7366012106895025
111,2008-06-11,-0.009408678380854796,0.0022061564220734815,0.019054090997292234,0.9811054118202627
112,2008-06-12,0.00819009819067995,0.0019886538976950936,0.01890335553775388,0.5265314888057698
113,2008-06-13,0.023964347207874548,0.0025438611280195022,0.019028558478080642,0.6664677542976021
114,2008-06-16,-0.006478721664537557,0.0029035311681315508,0.018630037896879163,0.7977934500227918
115,2008-06-17,0.0029274379908372783,0.002930043493009494,0.01862884560950185,0.6258317602865908
116,2008-06-18,-0.017648342994015742,0.0032676991148581536,0.01804157746051264,1.0347150722524927
117,2008-06-19,-0.004998078844232645,0.0031261551736870242,0.01807133915573624,0.8691483209833376
118,2008-06-20,-0.021314262340647927,0.0022972851421956425,0.017973976139036958,1.7691045851004241
119,2008-06-23,0.004577623248050555,0.002302329558531688,0.01797458039677879,0.7055849783341358
120,2008-06-24,-0.019469578629466855,0.0021354339102864404,0.018128943963647653,1.0269447528939322
121,2008-06-25,0.009153573151805316,0.0024694544928500974,0.018060094181831753,0.7626865870638048
122,2008-06-26,-0.03377052388198443,0.001999621987726612,0.01861220841058714,0.745213408755515
